band,day,file,tx_sign,p_lo,p_hi,delta_power,rx_lo,rx_hi,rx_ratio,rx_ratio_clipped,log_rx_gain_per_db,delta_rx_per_db,start_snr,reports_lo,reports_hi
40m,2023-05-21,wspr_2023-05-21_40m.parquet,DK9PA,23,33,10,114,57,0.5,0.5,-0.06931471805599453,-5.7,-20.0,693,146
40m,2023-05-21,wspr_2023-05-21_40m.parquet,DK9PA,30,33,3,111,57,0.5135135135135135,0.5135135135135135,-0.2221596444925947,-18.0,-21.0,1141,146
40m,2023-05-21,wspr_2023-05-21_40m.parquet,DK9PA,30,37,7,111,44,0.3963963963963964,0.3963963963963964,-0.13219150962772472,-9.571428571428571,-21.0,1141,44
40m,2023-05-21,wspr_2023-05-21_40m.parquet,DK9PA,33,37,4,57,44,0.7719298245614035,0.7719298245614035,-0.06471540847907226,-3.25,-22.0,146,44
40m,2023-05-21,wspr_2023-05-21_40m.parquet,F6KPL,20,30,10,66,272,4.121212121212121,4.121212121212121,0.14161473242695716,20.6,-20.0,289,4999
40m,2023-05-21,wspr_2023-05-21_40m.parquet,IW1QLH,17,27,10,134,31,0.23134328358208955,0.23134328358208955,-0.1463852595465765,-10.3,-22.0,1851,69
40m,2023-05-21,wspr_2023-05-21_40m.parquet,K9FX,30,37,7,68,91,1.338235294117647,1.338235294117647,0.04162168590582047,3.2857142857142856,-19.0,68,223
40m,2023-05-21,wspr_2023-05-21_40m.parquet,KD9HUR,33,37,4,29,61,2.103448275862069,2.103448275862069,0.1858945085467093,8.0,-19.0,29,61
40m,2023-05-21,wspr_2023-05-21_40m.parquet,KJ7VJG,27,30,3,42,49,1.1666666666666667,1.1666666666666667,0.05138355994241945,2.3333333333333335,-11.5,42,59
40m,2023-05-21,wspr_2023-05-21_40m.parquet,KJ7VJG,27,33,6,42,48,1.1428571428571428,1.1428571428571428,0.022255232104087096,1.0,-11.5,42,48
40m,2023-05-21,wspr_2023-05-21_40m.parquet,KJ7VJG,30,33,3,49,48,0.9795918367346939,0.9795918367346939,-0.006873095734245234,-0.3333333333333333,-8.0,59,48
40m,2023-05-21,wspr_2023-05-21_40m.parquet,N3AGE,23,30,7,22,67,3.0454545454545454,3.0454545454545454,0.15909288086180715,6.428571428571429,-13.0,4837,229
40m,2023-05-21,wspr_2023-05-21_40m.parquet,PA3GHJ,27,33,6,99,122,1.2323232323232323,1.2323232323232323,0.03481686576644443,3.8333333333333335,-18.0,168,204
40m,2023-05-21,wspr_2023-05-21_40m.parquet,PA3GHJ,27,37,10,99,222,2.242424242424242,2.242424242424242,0.08075575317376894,12.3,-18.0,168,1479
40m,2023-05-21,wspr_2023-05-21_40m.parquet,PA3GHJ,33,37,4,122,222,1.819672131147541,1.819672131147541,0.14966408428475572,25.0,-12.0,204,1479
40m,2023-05-21,wspr_2023-05-21_40m.parquet,PA7BVB,43,50,7,166,139,0.8373493975903614,0.8373493975903614,-0.025359122175121644,-3.857142857142857,3.0,406,140
40m,2023-05-21,wspr_2023-05-21_40m.parquet,WB5SRK,33,37,4,22,166,7.545454545454546,7.545454545454546,0.5052363337495569,36.0,-13.0,58,3156
40m,2023-06-19,wspr_2023-06-19_40m.parquet,DG8GAD,20,23,3,48,107,2.2291666666666665,2.2291666666666665,0.2672092745180051,19.666666666666668,-24.0,87,1456
40m,2023-06-19,wspr_2023-06-19_40m.parquet,DG8GAD,20,27,7,48,94,1.9583333333333333,1.9583333333333333,0.09601339590887327,6.571428571428571,-24.0,87,658
40m,2023-06-19,wspr_2023-06-19_40m.parquet,DG8GAD,23,27,4,107,94,0.8785046728971962,0.8785046728971962,-0.03238351304797557,-3.25,-22.0,1456,658
40m,2023-06-19,wspr_2023-06-19_40m.parquet,DL3EL,20,30,10,150,114,0.76,0.76,-0.02744368457017603,-3.6,-15.0,700,339
40m,2023-06-19,wspr_2023-06-19_40m.parquet,F6KPL,20,30,10,98,259,2.642857142857143,2.642857142857143,0.09718605830289659,16.1,-21.0,694,5280
40m,2023-06-19,wspr_2023-06-19_40m.parquet,GM3RQQ,30,37,7,15,1,0.06666666666666667,0.06666666666666667,-0.3868643144431729,-2.0,-23.0,15,15
40m,2023-06-19,wspr_2023-06-19_40m.parquet,IW1QLH,17,27,10,110,59,0.5363636363636364,0.5363636363636364,-0.06229429218866968,-5.1,-21.0,1972,99
40m,2023-06-19,wspr_2023-06-19_40m.parquet,K7MAP,37,40,3,126,79,0.626984126984127,0.626984126984127,-0.15561135149481883,-15.666666666666666,-12.0,679,79
40m,2023-06-19,wspr_2023-06-19_40m.parquet,N6SKM,33,37,4,130,53,0.4076923076923077,0.4076923076923077,-0.22431063422586514,-19.25,-14.0,1403,72
40m,2023-06-19,wspr_2023-06-19_40m.parquet,PD4BA,30,33,3,31,43,1.3870967741935485,1.3870967741935485,0.1090709704028054,4.0,-24.0,84,86
40m,2023-06-19,wspr_2023-06-19_40m.parquet,WA9ZPM,30,33,3,29,53,1.8275862068965518,1.8275862068965518,0.2009986945218826,8.0,-16.0,71,119
40m,2023-06-19,wspr_2023-06-19_40m.parquet,WY1R,37,43,6,129,36,0.27906976744186046,0.27906976744186046,-0.212715577650927,-15.5,-9.0,680,36
40m,2023-06-20,wspr_2023-06-20_40m.parquet,DG8GAD,20,23,3,22,115,5.2272727272727275,5.2272727272727275,0.5512965583349781,31.0,-23.0,27,1467
40m,2023-06-20,wspr_2023-06-20_40m.parquet,DG8GAD,20,27,7,22,71,3.227272727272727,3.227272727272727,0.1673767748118571,7.0,-23.0,27,233
40m,2023-06-20,wspr_2023-06-20_40m.parquet,DG8GAD,20,30,10,22,1,0.045454545454545456,0.045454545454545456,-0.3091042453358316,-2.1,-23.0,27,17
40m,2023-06-20,wspr_2023-06-20_40m.parquet,DG8GAD,23,27,4,115,71,0.6173913043478261,0.6173913043478261,-0.12056306283048367,-11.0,-24.0,1467,233
40m,2023-06-20,wspr_2023-06-20_40m.parquet,DG8GAD,23,30,7,115,1,0.008695652173913044,0.008695652173913044,-0.6778474469090358,-16.285714285714285,-24.0,1467,17
40m,2023-06-20,wspr_2023-06-20_40m.parquet,DG8GAD,27,30,3,71,1,0.014084507042253521,0.014084507042253521,-1.4208932923471052,-23.333333333333332,-24.0,233,17
40m,2023-06-20,wspr_2023-06-20_40m.parquet,DG9ME,33,43,10,51,129,2.5294117647058822,2.5294117647058822,0.09279867716373463,7.8,-16.0,77,567
40m,2023-06-20,wspr_2023-06-20_40m.parquet,DL1FX,20,23,3,1,197,197.0,20.0,1.7610679095793296,65.33333333333333,-19.0,11,3771
40m,2023-06-20,wspr_2023-06-20_40m.parquet,DL3EL,20,30,10,129,75,0.5813953488372093,0.5813953488372093,-0.05423242908253616,-5.4,-15.0,283,201
40m,2023-06-20,wspr_2023-06-20_40m.parquet,F6KPL,20,30,10,102,239,2.343137254901961,2.343137254901961,0.08514907386472396,13.7,-21.0,621,4813
40m,2023-06-20,wspr_2023-06-20_40m.parquet,GM3RQQ,30,37,7,48,15,0.3125,0.3125,-0.16616440140081154,-4.714285714285714,-21.0,307,37
40m,2023-06-20,wspr_2023-06-20_40m.parquet,IQ8BB,30,37,7,1,207,207.0,20.0,0.7618169704664812,29.428571428571427,-14.0,11,4466
40m,2023-06-20,wspr_2023-06-20_40m.parquet,IW1QLH,17,27,10,99,32,0.32323232323232326,0.32323232323232326,-0.11293839473348632,-6.7,-22.0,1399,105
40m,2023-06-20,wspr_2023-06-20_40m.parquet,KJ4G,17,23,6,181,61,0.3370165745856354,0.3370165745856354,-0.18127052784875242,-20.0,-15.0,2814,548
40m,2023-06-20,wspr_2023-06-20_40m.parquet,W6DAC,37,43,6,32,49,1.53125,1.53125,0.07101406588515001,2.8333333333333335,-8.5,32,49
40m,2023-06-21,wspr_2023-06-21_40m.parquet,DG4ST,37,40,3,101,197,1.9504950495049505,1.9504950495049505,0.22269440396557635,32.0,-10.0,495,3277
40m,2023-06-21,wspr_2023-06-21_40m.parquet,DG8GAD,17,20,3,13,66,5.076923076923077,5.076923076923077,0.5415684615216295,17.666666666666668,-25.0,13,183
40m,2023-06-21,wspr_2023-06-21_40m.parquet,DG8GAD,17,23,6,13,110,8.461538461538462,8.461538461538462,0.3559218347218132,16.166666666666668,-25.0,13,1806
40m,2023-06-21,wspr_2023-06-21_40m.parquet,DG8GAD,17,27,10,13,86,6.615384615384615,6.615384615384615,0.1889397938791971,7.3,-25.0,13,426
40m,2023-06-21,wspr_2023-06-21_40m.parquet,DG8GAD,20,23,3,66,110,1.6666666666666667,1.6666666666666667,0.1702752079219969,14.666666666666666,-22.0,183,1806
40m,2023-06-21,wspr_2023-06-21_40m.parquet,DG8GAD,20,27,7,66,86,1.303030303030303,1.303030303030303,0.03781322203244031,2.857142857142857,-22.0,183,426
40m,2023-06-21,wspr_2023-06-21_40m.parquet,DG8GAD,20,30,10,66,1,0.015151515151515152,0.015151515151515152,-0.4189654742026425,-6.5,-22.0,183,19
40m,2023-06-21,wspr_2023-06-21_40m.parquet,DG8GAD,23,27,4,110,86,0.7818181818181819,0.7818181818181819,-0.061533267384727114,-6.0,-24.0,1806,426
40m,2023-06-21,wspr_2023-06-21_40m.parquet,DG8GAD,23,30,7,110,1,0.00909090909090909,0.00909090909090909,-0.6714971951132024,-15.571428571428571,-24.0,1806,19
40m,2023-06-21,wspr_2023-06-21_40m.parquet,DG8GAD,27,30,3,86,1,0.011627906976744186,0.011627906976744186,-1.4847824320845024,-28.333333333333332,-24.0,426,19
40m,2023-06-21,wspr_2023-06-21_40m.parquet,DG9ME,33,43,10,62,128,2.064516129032258,2.064516129032258,0.07248958788745255,6.6,-14.0,62,295
40m,2023-06-21,wspr_2023-06-21_40m.parquet,DL1FX,20,23,3,1,208,208.0,20.0,1.7791793599004393,69.0,-19.0,28,6746
40m,2023-06-21,wspr_2023-06-21_40m.parquet,DL3EL,20,30,10,114,90,0.7894736842105263,0.7894736842105263,-0.02363887780642304,-2.4,-9.0,189,152
40m,2023-06-21,wspr_2023-06-21_40m.parquet,F6KPL,20,30,10,86,232,2.697674418604651,2.697674418604651,0.09923900754128022,14.6,-21.0,621,5390
40m,2023-06-21,wspr_2023-06-21_40m.parquet,G8LDJ,30,37,7,186,1,0.005376344086021506,0.005376344086021506,-0.7465352391018858,-26.428571428571427,-16.0,6330,28
40m,2023-06-21,wspr_2023-06-21_40m.parquet,IQ8BB,30,37,7,1,194,194.0,20.0,0.7525511655804754,27.571428571428573,-12.0,18,4278
40m,2023-06-21,wspr_2023-06-21_40m.parquet,IW1QLH,17,27,10,94,61,0.648936170212766,0.648936170212766,-0.043242091809669266,-3.3,-22.0,1316,168
40m,2023-06-21,wspr_2023-06-21_40m.parquet,M0PPP,27,37,10,114,85,0.7456140350877193,0.7456140350877193,-0.029354719190417905,-2.9,-19.0,248,85
40m,2023-06-21,wspr_2023-06-21_40m.parquet,MR0JBA,10,13,3,11,41,3.727272727272727,3.727272727272727,0.4385589313019791,10.0,-26.0,38,178
40m,2023-06-21,wspr_2023-06-21_40m.parquet,N5AQM,27,37,10,126,158,1.253968253968254,1.253968253968254,0.02263131260754888,3.2,-15.0,357,424
40m,2023-06-21,wspr_2023-06-21_40m.parquet,N6YWU,20,30,10,13,16,1.2307692307692308,1.2307692307692308,0.020763936477824454,0.3,-19.0,23,45
40m,2023-06-21,wspr_2023-06-21_40m.parquet,PA3BUL,23,27,4,136,177,1.3014705882352942,1.3014705882352942,0.0658737117094443,10.25,-17.0,432,6897
40m,2023-06-21,wspr_2023-06-21_40m.parquet,WA7ARK,3,13,10,19,19,1.0,1.0,0.0,0.0,-22.0,1124,125
40m,2023-06-21,wspr_2023-06-21_40m.parquet,WA7ARK,13,23,10,19,139,7.315789473684211,7.315789473684211,0.19900349539642512,12.0,-18.0,125,1403
40m,2023-06-21,wspr_2023-06-21_40m.parquet,WW4ET,33,37,4,46,84,1.826086956521739,1.826086956521739,0.15054385058855463,9.5,-13.0,46,138
40m,2023-06-22,wspr_2023-06-22_40m.parquet,AA5H,33,37,4,56,81,1.4464285714285714,1.4464285714285714,0.09227436598432237,6.25,-20.0,679,152
40m,2023-06-22,wspr_2023-06-22_40m.parquet,DF7DC,23,27,4,191,22,0.11518324607329843,0.11518324607329843,-0.5403077436720786,-42.25,-14.0,2551,22
40m,2023-06-22,wspr_2023-06-22_40m.parquet,DG8GAD,20,23,3,48,108,2.25,2.25,0.2703100720721096,20.0,-24.0,138,1579
40m,2023-06-22,wspr_2023-06-22_40m.parquet,DG8GAD,20,27,7,48,79,1.6458333333333333,1.6458333333333333,0.07117812022273293,4.428571428571429,-24.0,138,282
40m,2023-06-22,wspr_2023-06-22_40m.parquet,DG8GAD,23,27,4,108,79,0.7314814814814815,0.7314814814814815,-0.07817084366429954,-7.25,-24.0,1579,282
40m,2023-06-22,wspr_2023-06-22_40m.parquet,DL3EL,20,30,10,129,130,1.0077519379844961,1.0077519379844961,0.0007722046093910319,0.1,-15.0,327,321
40m,2023-06-22,wspr_2023-06-22_40m.parquet,F6KPL,20,30,10,102,245,2.4019607843137254,2.4019607843137254,0.08762853972604559,14.3,-21.0,729,5910
40m,2023-06-22,wspr_2023-06-22_40m.parquet,GM3RQQ,30,33,3,3,42,14.0,14.0,0.8796857765384195,13.0,-23.0,38,107
40m,2023-06-22,wspr_2023-06-22_40m.parquet,GM3RQQ,30,37,7,3,12,4.0,4.0,0.19804205158855578,1.2857142857142858,-23.0,38,12
40m,2023-06-22,wspr_2023-06-22_40m.parquet,GM3RQQ,33,37,4,42,12,0.2857142857142857,0.2857142857142857,-0.313190742123842,-7.5,-20.0,107,12
40m,2023-06-22,wspr_2023-06-22_40m.parquet,GW4JJW,7,10,3,10,41,4.1,4.1,0.47032899123675403,10.333333333333334,-28.0,63,330
40m,2023-06-22,wspr_2023-06-22_40m.parquet,IW1QLH,17,27,10,102,58,0.5686274509803921,0.5686274509803921,-0.05645298027378518,-4.4,-22.0,1301,178
40m,2023-06-22,wspr_2023-06-22_40m.parquet,KI6BZP,37,40,3,153,35,0.22875816993464052,0.22875816993464052,-0.49169661996767394,-39.333333333333336,-12.0,2802,35
40m,2023-06-22,wspr_2023-06-22_40m.parquet,MR0JBA,10,13,3,15,52,3.466666666666667,3.466666666666667,0.4143978391597391,12.333333333333334,-24.5,102,373
40m,2023-06-22,wspr_2023-06-22_40m.parquet,SV8FET,17,20,3,153,148,0.9673202614379085,0.9673202614379085,-0.011075215876106798,-1.6666666666666667,-17.0,1963,1190
40m,2023-06-23,wspr_2023-06-23_40m.parquet,DG8GAD,10,13,3,11,10,0.9090909090909091,0.9090909090909091,-0.03177005993477496,-0.3333333333333333,-23.0,11,16
40m,2023-06-23,wspr_2023-06-23_40m.parquet,DG8GAD,10,17,7,11,19,1.7272727272727273,1.7272727272727273,0.0780776723382957,1.1428571428571428,-23.0,11,40
40m,2023-06-23,wspr_2023-06-23_40m.parquet,DG8GAD,10,20,10,11,67,6.090909090909091,6.090909090909091,0.18067973465925954,5.6,-23.0,11,198
40m,2023-06-23,wspr_2023-06-23_40m.parquet,DG8GAD,13,17,4,10,19,1.9,1.9,0.16046347154309867,2.25,-24.0,16,40
40m,2023-06-23,wspr_2023-06-23_40m.parquet,DG8GAD,13,20,7,10,67,6.7,6.7,0.2717296466281315,8.142857142857142,-24.0,16,198
40m,2023-06-23,wspr_2023-06-23_40m.parquet,DG8GAD,13,23,10,10,101,10.1,10.1,0.23125354238472137,9.1,-24.0,16,1000
40m,2023-06-23,wspr_2023-06-23_40m.parquet,DG8GAD,17,20,3,19,67,3.526315789473684,3.526315789473684,0.42008454674150847,16.0,-24.0,40,198
40m,2023-06-23,wspr_2023-06-23_40m.parquet,DG8GAD,17,23,6,19,101,5.315789473684211,5.315789473684211,0.27844692294580314,13.666666666666666,-24.0,40,1000
40m,2023-06-23,wspr_2023-06-23_40m.parquet,DG8GAD,17,27,10,19,74,3.8947368421052633,3.8947368421052633,0.13596261140377291,5.5,-24.0,40,246
40m,2023-06-23,wspr_2023-06-23_40m.parquet,DG8GAD,20,23,3,67,101,1.507462686567164,1.507462686567164,0.1368092991500978,11.333333333333334,-23.0,198,1000
40m,2023-06-23,wspr_2023-06-23_40m.parquet,DG8GAD,20,27,7,67,74,1.1044776119402986,1.1044776119402986,0.014196067687600539,1.0,-23.0,198,246
40m,2023-06-23,wspr_2023-06-23_40m.parquet,DG8GAD,23,27,4,101,74,0.7326732673267327,0.7326732673267327,-0.07776385590927243,-6.75,-24.0,1000,246
40m,2023-06-23,wspr_2023-06-23_40m.parquet,DL3EL,20,30,10,81,153,1.8888888888888888,1.8888888888888888,0.06359887667199968,7.2,-12.5,100,742
40m,2023-06-23,wspr_2023-06-23_40m.parquet,F6KPL,20,30,10,91,243,2.67032967032967,2.67032967032967,0.09822019368236984,15.2,-21.0,715,5735
40m,2023-06-23,wspr_2023-06-23_40m.parquet,IU4QSM,37,40,3,42,31,0.7380952380952381,0.7380952380952381,-0.10122747126607401,-3.6666666666666665,-15.0,61,31
40m,2023-06-23,wspr_2023-06-23_40m.parquet,IW1QLH,17,27,10,105,63,0.6,0.6,-0.05108256237659907,-4.2,-22.0,1617,177
40m,2023-06-23,wspr_2023-06-23_40m.parquet,K3JYD,23,30,7,155,144,0.9290322580645162,0.9290322580645162,-0.010515973906177993,-1.5714285714285714,-12.0,3775,418
40m,2023-06-23,wspr_2023-06-23_40m.parquet,K3JYD,30,37,7,144,171,1.1875,1.1875,0.02455003670380846,3.857142857142857,-11.5,418,281
40m,2023-06-23,wspr_2023-06-23_40m.parquet,KI6BZP,30,37,7,124,121,0.9758064516129032,0.9758064516129032,-0.003498717144042251,-0.42857142857142855,-15.0,2004,1088
40m,2023-06-23,wspr_2023-06-23_40m.parquet,KI6BZP,30,40,10,124,122,0.9838709677419355,0.9838709677419355,-0.0016260520871780291,-0.2,-15.0,2004,490
40m,2023-06-23,wspr_2023-06-23_40m.parquet,KI6BZP,37,40,3,121,122,1.0082644628099173,1.0082644628099173,0.0027434997121718145,0.3333333333333333,-10.0,1088,490
40m,2023-06-23,wspr_2023-06-23_40m.parquet,MR0JBA,10,13,3,8,32,4.0,4.0,0.46209812037329684,8.0,-22.0,28,119
40m,2023-06-23,wspr_2023-06-23_40m.parquet,NI5F,30,37,7,1,281,281.0,20.0,0.8054792384762494,40.0,-14.0,11,9147
40m,2023-06-23,wspr_2023-06-23_40m.parquet,PD4BA,30,33,3,36,148,4.111111111111111,4.111111111111111,0.471231111769335,37.333333333333336,-22.0,36,1684
40m,2023-06-23,wspr_2023-06-23_40m.parquet,WA7ARK,3,13,10,55,34,0.6181818181818182,0.6181818181818182,-0.04809726606163096,-2.1,-21.0,947,938
40m,2023-06-23,wspr_2023-06-23_40m.parquet,WB5SRK,33,43,10,133,122,0.9172932330827067,0.9172932330827067,-0.008632808348849726,-1.1,-12.0,1375,751
40m,2023-06-24,wspr_2023-06-24_40m.parquet,DG8GAD,17,20,3,34,36,1.0588235294117647,1.0588235294117647,0.019052804613316206,0.6666666666666666,-21.0,61,89
40m,2023-06-24,wspr_2023-06-24_40m.parquet,DG8GAD,17,23,6,34,109,3.2058823529411766,3.2058823529411766,0.19416455960216372,12.5,-21.0,61,1654
40m,2023-06-24,wspr_2023-06-24_40m.parquet,DG8GAD,17,27,10,34,84,2.4705882352941178,2.4705882352941178,0.09044562742271522,5.0,-21.0,61,336
40m,2023-06-24,wspr_2023-06-24_40m.parquet,DG8GAD,20,23,3,36,109,3.0277777777777777,3.0277777777777777,0.36927631459101123,24.333333333333332,-22.0,89,1654
40m,2023-06-24,wspr_2023-06-24_40m.parquet,DG8GAD,20,27,7,36,84,2.3333333333333335,2.3333333333333335,0.12104255148388623,6.857142857142857,-22.0,89,336
40m,2023-06-24,wspr_2023-06-24_40m.parquet,DG8GAD,23,27,4,109,84,0.7706422018348624,0.7706422018348624,-0.06513277084645751,-6.25,-23.0,1654,336
40m,2023-06-24,wspr_2023-06-24_40m.parquet,DK9PA,20,30,10,39,65,1.6666666666666667,1.6666666666666667,0.05108256237659907,2.6,-19.0,83,102
40m,2023-06-24,wspr_2023-06-24_40m.parquet,F6KPL,20,30,10,126,248,1.9682539682539681,1.9682539682539681,0.06771468392135041,12.2,-20.0,877,6130
40m,2023-06-24,wspr_2023-06-24_40m.parquet,IW1QLH,17,27,10,122,53,0.4344262295081967,0.4344262295081967,-0.08337291311811348,-6.9,-22.0,1773,247
40m,2023-06-24,wspr_2023-06-24_40m.parquet,K3JYD,20,23,3,139,139,1.0,1.0,0.0,0.0,-13.0,3317,1156
40m,2023-06-24,wspr_2023-06-24_40m.parquet,KC1FOL,33,37,4,33,34,1.0303030303030303,1.0303030303030303,0.007463240787420282,0.25,-13.0,197,82
40m,2023-06-24,wspr_2023-06-24_40m.parquet,KK7KSC,30,33,3,24,43,1.7916666666666667,1.7916666666666667,0.19438209511520563,6.333333333333333,-13.5,40,104
40m,2023-06-24,wspr_2023-06-24_40m.parquet,NI5F,30,37,7,1,345,345.0,20.0,0.8347920595759086,49.142857142857146,-19.0,11,9916
40m,2023-06-24,wspr_2023-06-24_40m.parquet,UX5DH,7,10,3,36,166,4.611111111111111,4.611111111111111,0.5094896166334777,43.333333333333336,-25.0,77,2283
40m,2023-06-25,wspr_2023-06-25_40m.parquet,DB1MIC,30,33,3,200,140,0.7,0.7,-0.11889164797957748,-20.0,-6.0,1381,655
40m,2023-06-25,wspr_2023-06-25_40m.parquet,DG8GAD,17,20,3,59,61,1.0338983050847457,1.0338983050847457,0.011112140089197238,0.6666666666666666,-23.0,75,158
40m,2023-06-25,wspr_2023-06-25_40m.parquet,DG8GAD,17,23,6,59,127,2.152542372881356,2.152542372881356,0.12777494042547863,11.333333333333334,-23.0,75,1972
40m,2023-06-25,wspr_2023-06-25_40m.parquet,DG8GAD,17,27,10,59,82,1.3898305084745763,1.3898305084745763,0.03291818033585337,2.3,-23.0,75,314
40m,2023-06-25,wspr_2023-06-25_40m.parquet,DG8GAD,20,23,3,61,127,2.081967213114754,2.081967213114754,0.24443774076175998,22.0,-21.0,158,1972
40m,2023-06-25,wspr_2023-06-25_40m.parquet,DG8GAD,20,27,7,61,82,1.3442622950819672,1.3442622950819672,0.04226362615584883,3.0,-21.0,158,314
40m,2023-06-25,wspr_2023-06-25_40m.parquet,DG8GAD,23,27,4,127,82,0.6456692913385826,0.6456692913385826,-0.10936695979858456,-11.25,-23.0,1972,314
40m,2023-06-25,wspr_2023-06-25_40m.parquet,DH2FAZ,33,37,4,135,150,1.1111111111111112,1.1111111111111112,0.026340128914456588,3.75,-8.5,188,217
40m,2023-06-25,wspr_2023-06-25_40m.parquet,DK9PA,20,23,3,114,133,1.1666666666666667,1.1666666666666667,0.05138355994241945,6.333333333333333,-20.0,666,1011
40m,2023-06-25,wspr_2023-06-25_40m.parquet,DK9PA,20,27,7,114,82,0.7192982456140351,0.7192982456140351,-0.047068457304320334,-4.571428571428571,-20.0,666,127
40m,2023-06-25,wspr_2023-06-25_40m.parquet,DK9PA,20,30,10,114,112,0.9824561403508771,0.9824561403508771,-0.0017699577099400975,-0.2,-20.0,666,271
40m,2023-06-25,wspr_2023-06-25_40m.parquet,DK9PA,23,27,4,133,82,0.6165413533834586,0.6165413533834586,-0.12090747023937518,-12.75,-19.0,1011,127
40m,2023-06-25,wspr_2023-06-25_40m.parquet,DK9PA,23,30,7,133,112,0.8421052631578947,0.8421052631578947,-0.02455003670380847,-3.0,-19.0,1011,271
40m,2023-06-25,wspr_2023-06-25_40m.parquet,DK9PA,27,30,3,82,112,1.3658536585365855,1.3658536585365855,0.10392654134361384,10.0,-16.0,127,271
40m,2023-06-25,wspr_2023-06-25_40m.parquet,DL3EL,20,30,10,161,48,0.2981366459627329,0.2981366459627329,-0.12102033540765719,-11.3,-12.0,679,80
40m,2023-06-25,wspr_2023-06-25_40m.parquet,DL7HSN,43,47,4,26,24,0.9230769230769231,0.9230769230769231,-0.020010676918384093,-0.5,-16.0,49,128
40m,2023-06-25,wspr_2023-06-25_40m.parquet,F6KPL,20,30,10,114,247,2.1666666666666665,2.1666666666666665,0.07731898882334817,13.3,-20.0,732,5257
40m,2023-06-25,wspr_2023-06-25_40m.parquet,IU4QSM,37,47,10,156,142,0.9102564102564102,0.9102564102564102,-0.009402894964827633,-1.4,-5.0,438,142
40m,2023-06-25,wspr_2023-06-25_40m.parquet,IW1QLH,17,27,10,126,53,0.42063492063492064,0.42063492063492064,-0.08659899933993562,-7.3,-21.0,1789,180
40m,2023-06-25,wspr_2023-06-25_40m.parquet,K4IZZ,37,43,6,226,99,0.43805309734513276,0.43805309734513276,-0.1375691915229493,-21.166666666666668,-10.0,1012,99
40m,2023-06-25,wspr_2023-06-25_40m.parquet,NI5F,30,37,7,1,329,329.0,20.0,0.8280082501093389,46.857142857142854,-17.0,14,9658
40m,2023-06-25,wspr_2023-06-25_40m.parquet,UX5DH,7,10,3,18,31,1.7222222222222223,1.7222222222222223,0.18120514886299388,4.333333333333333,-25.5,32,43
